Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Yield,drought_index
35.0,67.0,49.0,40.78881819,91.1508798,6.617066674,239.7427554,Papaya,7.621195162809845,0.17013576956786175
99.0,15.0,27.0,27.41711238,56.63636248,6.086922359,127.92461,Coffee,6.68586094706836,0.2143224230103713
60.0,51.0,36.0,22.69657794,82.81088865,6.028321558,256.9964761,Rice,7.60887062919126,0.08831474377993175
95.0,21.0,47.0,27.93114233,93.56161439,6.431970877,21.90440445,Muskmelon,7.467942332285852,1.2751381751101942
98.0,53.0,38.0,20.26707606,81.63895217,5.01450727,267.9761948,Rice,7.972810784121404,0.07563013600655732
71.0,56.0,37.0,23.18866654,86.20899734,6.491506245,176.103677,Jute,5.942799375126701,0.1316762201318672
117.0,51.0,15.0,22.9535715,78.71555832,6.044556594,99.75336197,Cotton,7.215975002651466,0.23010323706786007
5.0,62.0,23.0,27.9348279,66.45457122,4.722222454,145.3728801,PigeonPeas,9.235130540783402,0.19215982980362234
59.0,55.0,19.0,31.74379487,62.51007687,7.332375138,68.97097538,Blackgram,7.170888478512505,0.46024860008870466
80.0,18.0,51.0,28.05380704,91.81758779,6.706053225,21.90440445,Muskmelon,7.719129840906732,1.2807381771656712
26.0,10.0,33.0,28.27298134,96.93649473,6.07071786,198.8234862,Coconut,7.313886831633462,0.14220141633638644
90.0,42.0,43.0,20.87974371,82.00274423,6.502985292,202.9355362,Rice,8.853808274977197,0.10288855318268852
40.0,21.0,8.0,34.90665289,92.87820148,7.418761774,102.1906333,Orange,7.523481312573497,0.341583682959563
39.0,24.0,31.0,33.55695561,53.72979826,4.757114897,98.67527561,Mango,7.313886831633462,0.34007460733353667
11.0,36.0,33.0,35.99009679,52.22780489,5.978634285,95.3713484,Mango,5.707110264748875,0.3773680186975979
120.0,23.0,55.0,27.84492803,91.60666594,6.732049075,26.47844429,Muskmelon,7.404887575616125,1.0516074024031692
61.0,53.0,43.0,26.40323239,81.05635517,6.349606327,223.3671883,Rice,7.313886831633462,0.11820550990397162
33.0,121.0,203.0,22.45696744,94.76285385,5.605934087,114.8407725,Apple,8.101980731853192,0.19554873194574265
22.0,37.0,20.0,27.62749466,86.49366929,6.605733068,39.26137642,MungBean,8.294299608857235,0.703681255527495
54.0,65.0,47.0,27.92765919,91.55594211,6.721835879,149.9107557,Papaya,7.170888478512505,0.18629523317209884
106.0,70.0,55.0,25.86824781,78.52399914,5.74055541,116.3019555,Banana,6.68586094706836,0.22242315442216076
37.0,62.0,17.0,25.68576704,69.84354028,7.121254928,74.62068748,Blackgram,8.006700845440367,0.3442177753111988
116.0,25.0,50.0,29.26092798,92.92367701,6.088885814,28.70627683,Muskmelon,7.509883061154913,1.0193215979589223
1.0,124.0,199.0,23.71059131,93.27392415,5.658473817,112.6676589,Apple,6.111467339502679,0.2104471819099414
26.0,18.0,27.0,27.45907759,92.90736493,5.836075368,142.1430003,Coconut,7.601402334583733,0.19317924576035703
40.0,64.0,47.0,32.50037548,93.47888842,6.893509446,71.73759526,Papaya,6.415096959171596,0.45304523182966744
10.0,79.0,18.0,21.0643684,55.46985938,5.624731338,184.6226709,PigeonPeas,6.90875477931522,0.11409415916352154
60.0,55.0,36.0,26.12797248,80.49172597,7.132389299,150.6326874,Jute,7.501634457883413,0.17345486513749506
2.0,120.0,203.0,23.12652652,94.71203306,5.893492999,108.6211833,Apple,8.131824785007195,0.21290991144883709
9.0,143.0,197.0,23.75033085,92.88160462,5.570020684,117.6602827,Apple,6.274762021241939,0.20185512309653367
61.0,38.0,20.0,18.47891261,62.69503871,5.970458434,65.43835393,Maize,8.139148678884066,0.2823865744994624
39.0,37.0,15.0,28.9973145,83.78911515,6.821747052,59.84499208,MungBean,6.68586094706836,0.48454036816299295
5.0,143.0,204.0,21.42177231,92.62665309,6.184922574,102.8045658,Apple,6.398594934535208,0.20837374431006317
32.0,56.0,18.0,20.0467711,65.84395319,7.135251532,46.05333124,Lentil,5.993961427306569,0.43529470194406406
40.0,126.0,201.0,11.82768186,80.03100049,6.116982944,71.18289431,Grapes,8.38958706681109,0.16615904667811213
93.0,58.0,38.0,20.61521424,83.77345559,6.932400225,267.9761948,Rice,8.412054873292933,0.07692927446266846
80.0,26.0,55.0,24.53442564,88.989272,6.140099215,49.11618732,Watermelon,9.229750765496005,0.4995181216970083
12.0,58.0,23.0,21.74600081,63.39503184,6.765091462,50.43306085,Lentil,6.90875477931522,0.43118542557561523
10.0,140.0,197.0,22.16939473,90.27185592,6.229498836,124.4683112,Apple,6.68586094706836,0.17811276231262044
32.0,130.0,196.0,40.66012294,81.24995984,6.372959542,74.03030056,Grapes,8.088561805276234,0.5492362266117435
60.0,68.0,83.0,19.12065218,18.43475844,6.620900869,85.52950164,ChickPea,7.601402334583733,0.2235562210831612
96.0,46.0,22.0,20.58314011,69.00128641,6.499936446,66.29390357,Maize,7.297091005160418,0.310483151518772
99.0,70.0,46.0,26.59580783,82.99556744,5.727469947,100.5123341,Banana,8.517393171418904,0.2646024297962649
22.0,80.0,20.0,23.00884744,18.86880997,5.669560726,100.118612,KidneyBeans,8.131824785007195,0.22981588515931325
7.0,17.0,10.0,11.82768186,91.22320999,6.465913274,106.362551,Orange,6.3818160174060985,0.1112015624642924
34.0,38.0,31.0,35.37775595,45.58110023,6.454045329,97.41586402,Mango,6.2166061010848646,0.36316216359899184
118.0,18.0,32.0,27.6496114,51.11044023,6.351823783,122.8392822,Coffee,8.294299608857235,0.22508769916720603
67.0,68.0,49.0,35.26824831,92.38282957,6.821774589,149.8488208,Papaya,7.591357046698551,0.2353588644832793
16.0,143.0,199.0,26.91624843,80.76838926,5.953966361,69.30927185,Grapes,7.669028288589683,0.388349894720709
39.0,132.0,196.0,35.83089092,83.32560104,5.778594403,73.67984885,Grapes,7.972810784121404,0.4863051631400972
22.0,16.0,27.0,29.1797902,90.27214288,6.006784979,188.9252083,Coconut,7.1785454837637,0.1544515444022696
122.0,48.0,16.0,24.65425757,75.6350708,6.307585854,61.82980133,Cotton,6.803505257608338,0.3987439234104451
68.0,58.0,38.0,23.22397386,83.03322691,6.336253525,221.2091958,Rice,9.305741456739435,0.10498647569763524
36.0,67.0,25.0,35.95176642,36.52780776,6.418062652,136.0456753,PigeonPeas,9.421492310438014,0.2642624716888547
27.0,64.0,21.0,32.84213012,68.68401492,7.543804223,73.67166182,Blackgram,7.696667081526462,0.4457905428519367
56.0,67.0,78.0,17.57445618,16.71826572,8.255450758,77.81891424,ChickPea,8.006700845440367,0.22583784866929058
14.0,74.0,15.0,27.99990346,65.57653373,6.493036868,49.94043064,Lentil,8.517393171418904,0.5606660394307191
9.0,69.0,20.0,19.30607278,23.96362799,5.591560999,129.3449326,KidneyBeans,7.313886831633462,0.14926037217253454
20.0,139.0,202.0,23.50201428,92.21083961,5.66999105,107.9868949,Apple,6.46302945692067,0.21763765223166562
25.0,27.0,41.0,19.20090378,94.27659596,6.923509371,108.0423555,Pomegranate,7.824445930877619,0.1777164491588934
12.0,29.0,40.0,19.68291173,89.75272999,6.594037135,111.2818551,Pomegranate,7.719129840906732,0.17687440338358681
73.0,45.0,37.0,23.70467146,74.63745355,6.742688094,181.2783964,Jute,6.111467339502679,0.13076390750052092
83.0,11.0,53.0,29.54097171,92.91778307,6.163921248,21.9653077,Muskmelon,7.4821189235521155,1.3448922318785035
34.0,75.0,24.0,23.50222822,51.29019509,4.760038039,192.3023991,PigeonPeas,10.389026137075234,0.12221495066505308
79.0,45.0,43.0,25.71901283,79.15532398,7.171054239,187.1735424,Jute,7.208600337960199,0.13740730927484934
74.0,49.0,38.0,23.31410442,71.4509053,7.488014404,164.4970373,Jute,6.55250788703459,0.1417296311304611
33.0,31.0,34.0,31.32995611,50.22287593,5.421265283,89.78216168,Mango,7.696667081526462,0.34895524367274794
4.0,19.0,43.0,18.07132963,93.14554876,5.779427402,106.3602023,Pomegranate,7.00397413672268,0.1699068752927798
22.0,59.0,23.0,27.32220619,51.27868781,4.603563116,36.5037914,MothBeans,7.170888478512505,0.7484758468819007
49.0,72.0,15.0,31.55846339,67.83563765,7.137004749,74.86960831,Blackgram,8.195885391314796,0.42151233455257375
62.0,42.0,36.0,22.78133816,82.06719137,6.430010215,248.7183228,Rice,7.048386408721883,0.091594933186338
12.0,71.0,19.0,24.91079638,60.71367427,7.142611056,42.19740397,Lentil,7.824445930877619,0.5903395477078824
25.0,65.0,21.0,33.86351172,68.59232289,6.880245789,69.24464096,Blackgram,7.208600337960199,0.4890416246749153
9.0,49.0,16.0,30.88482722,41.36561835,7.661537348,55.053805,MothBeans,8.188966863648876,0.5609935083395247
13.0,143.0,204.0,30.7280404,82.42614055,6.092241627,68.38135469,Grapes,5.993961427306569,0.4493628494903159
80.0,16.0,46.0,25.50405534,81.40297428,6.940236218,48.47833278,Watermelon,8.987321812850125,0.5260918408741342
20.0,45.0,17.0,28.17458662,83.69659318,6.770955317,37.2464655,MungBean,8.33110454805304,0.756436516437664
122.0,40.0,17.0,24.96440768,81.31677618,6.854558957,80.03995829,Cotton,6.255750041753367,0.3118993089230533
49.0,54.0,50.0,25.62446619,93.18240298,6.762522087,97.26336657,Papaya,8.612685172875459,0.2634544442683222
117.0,30.0,50.0,24.90123934,87.20772913,6.744966312,46.59207341,Watermelon,8.423102268016642,0.534452268640849
34.0,34.0,35.0,27.27433181,47.16808054,6.422710539,95.257992,Mango,7.496097345175956,0.286320667006468
92.0,81.0,52.0,27.39341554,81.4654833,6.438137279,94.31102057,Banana,8.006700845440367,0.29045826639913563
11.0,61.0,21.0,18.62328774,23.02410338,5.532100554,135.3378033,KidneyBeans,7.3783837129967145,0.13760595550189442
4.0,41.0,20.0,28.14720892,83.8001509,6.647965508,37.44800463,MungBean,7.313886831633462,0.7516344112480328
110.0,25.0,54.0,28.91105641,90.78413842,6.425930938,23.44398467,Muskmelon,7.323830566202317,1.2331972062182732
34.0,6.0,27.0,25.84726298,90.92669463,5.860740481,147.8888994,Coconut,6.2166061010848646,0.1747748687231913
34.0,59.0,18.0,23.38002569,21.98879437,5.744117663,87.66898664,KidneyBeans,7.8826922062890254,0.26668525077562305
40.0,29.0,42.0,24.63228709,89.01574455,7.104094929,110.6956184,Pomegranate,8.24301946898925,0.2225226928022182
58.0,79.0,17.0,27.24766491,66.10123083,7.04174124,62.31842057,Blackgram,1.791759469228055,0.4372329185561012
25.0,76.0,17.0,31.74105409,68.63525428,7.241148507,62.3061735,Blackgram,7.00397413672268,0.5094367428117799
82.0,23.0,49.0,26.81383586,87.21986949,6.873283991,51.70497792,Watermelon,6.85751406254539,0.5185929272864502
116.0,71.0,47.0,27.57278064,82.0638878,6.435785799,91.34276507,Banana,6.803505257608338,0.3018605865045924
34.0,9.0,36.0,22.8122645,86.34233767,6.276038961,110.4432293,Pomegranate,7.783640596221253,0.20655195110212593
116.0,40.0,33.0,24.91370487,54.15319242,7.042089492,129.5481144,Coffee,5.993961427306569,0.19231236968183055
70.0,65.0,52.0,30.42012134,93.12659793,6.583528529,75.95295,Papaya,6.634633357861686,0.4005127034038161
99.0,57.0,38.0,24.80624984,82.09281674,6.356295568,156.3616174,Jute,6.111467339502679,0.15864666950172857
1.0,6.0,35.0,27.02269204,95.71935435,6.231662767,147.1682459,Coconut,8.586905803827538,0.18361768106229648
6.0,8.0,11.0,24.35590861,92.39651663,6.600948788,119.6946577,Orange,6.803505257608338,0.20348367317286847
7.0,11.0,32.0,29.25902906,95.11294697,5.542169139,184.7624496,Coconut,6.803505257608338,0.15836025730206812
112.0,28.0,54.0,24.86094646,85.05318563,6.738030547,55.29563514,Watermelon,8.35490952835879,0.4496005225830198
25.0,132.0,198.0,22.31944084,90.85174383,5.732757516,100.1173443,Apple,8.517393171418904,0.22293280943300722
45.0,58.0,49.0,30.10773379,90.34546355,6.827812549,75.24521981,Papaya,7.890208213109961,0.4001281923559142
117.0,25.0,53.0,29.11858526,92.12543021,6.413927319,24.52020164,Muskmelon,8.472195825485501,1.187534494032189
111.0,6.0,47.0,28.03306461,91.47355778,6.274452811,21.90440445,Muskmelon,7.8636512654486515,1.279791224691438
103.0,42.0,17.0,24.29470232,84.61527627,6.527541661,81.05902285,Cotton,6.2166061010848646,0.29971620015652384
8.0,133.0,195.0,20.46657776,80.97598029,6.456079585,71.29813872,Grapes,8.193123721512068,0.2870562699750858
67.0,55.0,44.0,26.284017,75.14640198,7.251847296,182.2685447,Jute,7.170888478512505,0.14420489855679386
72.0,51.0,40.0,23.20683504,74.09956958,7.422318499,199.4766779,Jute,6.55250788703459,0.11633858796500748
3.0,134.0,199.0,20.28370163,81.32235739,5.81717753,71.06611222,Grapes,7.00397413672268,0.28542016713047935
28.0,67.0,21.0,21.79792649,63.73086065,6.250994223,46.62370222,Lentil,6.90875477931522,0.4675288629476132
81.0,41.0,38.0,22.67846116,83.72874389,7.524080076,200.9133156,Rice,7.937731775260109,0.11287684487782766
20.0,30.0,27.0,27.81005614,51.59445462,4.74910393,95.89898581,Mango,7.0909098220799835,0.2899932246645317
39.0,78.0,15.0,21.35499456,62.60136323,5.925391795,41.78219834,Lentil,1.791759469228055,0.5111027041017339
0.0,133.0,200.0,23.67287749,90.4935574,5.708418722,104.2298028,Apple,7.327123292259293,0.2271219636974002
37.0,50.0,23.0,29.65296893,88.48587386,6.5304707,56.01913159,MungBean,7.244941546337007,0.529336462081108
19.0,15.0,34.0,26.29644905,96.96637916,5.685889066,215.9195049,Coconut,7.4821189235521155,0.12178820556744487
91.0,36.0,45.0,24.44345477,82.45432595,5.950647577,267.9761948,Rice,7.170888478512505,0.09121502298863096
64.0,35.0,23.0,23.02038334,61.89472002,5.680361038,63.03843397,Maize,7.00397413672268,0.3651801272110218
2.0,38.0,33.0,32.38697531,53.2328243,4.691396195,90.21633216,Mango,7.00397413672268,0.35899237456219457
25.0,17.0,40.0,18.91251245,87.74938524,6.608023872,111.2800516,Pomegranate,8.922791623969637,0.16995420271983824
113.0,38.0,20.0,22.10718988,78.58320116,6.364729934,74.94136567,Cotton,5.638354669333745,0.29499315470707876
4.0,61.0,21.0,24.84063998,60.09116626,6.75020529,48.77790371,Lentil,6.621405651764134,0.509260097001971
104.0,25.0,51.0,28.96361426,93.88482153,6.469983276,23.56130173,Muskmelon,7.447751280047908,1.2292875232283325
19.0,7.0,10.0,14.78003032,91.22062116,6.118430299,100.1961762,Orange,6.898714534329988,0.14751092186415085
32.0,141.0,204.0,11.82768186,82.89753705,5.536645599,67.235765,Grapes,7.601402334583733,0.17591354628360167
29.0,54.0,16.0,27.78031515,54.65030015,8.153022903,32.05025323,MothBeans,8.188966863648876,0.8667736551712811
119.0,30.0,28.0,26.35770906,64.57578034,6.505203696,163.6269496,Coffee,8.366602832783736,0.16108415589744124
13.0,72.0,21.0,24.32116642,21.0278674,5.821194486,60.27552528,KidneyBeans,7.048386408721883,0.40349986670352583
17.0,64.0,17.0,21.02213209,24.93896255,5.662699104,124.6118471,KidneyBeans,8.006700845440367,0.16870091068823415
114.0,79.0,51.0,26.21009246,82.34429458,6.313197204,112.0700033,Banana,8.987321812850125,0.23387250545089683
99.0,6.0,45.0,26.12588914,86.5507939,6.000975617,40.71210074,Watermelon,8.491054533806542,0.6417229437613828
39.0,70.0,15.0,20.76774783,63.90164154,6.366355781,47.9271552,Lentil,7.719129840906732,0.4333190179764062
15.0,77.0,20.0,25.13163619,66.92642362,7.399749291,49.04015558,Lentil,6.7464121285733745,0.5124705639213899
113.0,33.0,34.0,26.00373964,62.1445102,6.559817161,153.477776,Coffee,7.741099090035366,0.16943000032985686
20.0,72.0,15.0,36.00415838,56.01334416,7.313517308,134.8596466,PigeonPeas,8.517393171418904,0.26697503133847195
70.0,68.0,55.0,40.78881819,94.63548176,6.691202286,78.8099639,Papaya,7.576097340623111,0.5175591532636702
69.0,60.0,54.0,36.32268069,93.06134398,6.98992719,141.1736926,Papaya,7.00397413672268,0.2572907176859316
18.0,6.0,11.0,20.87947369,90.93756231,6.251586885,102.4550786,Orange,6.2166061010848646,0.20379149548534034
34.0,47.0,19.0,27.31372793,85.44815232,6.568795404,53.15223123,MungBean,7.696667081526462,0.5138773536461608
86.0,37.0,16.0,20.51716779,59.21235483,5.561510732,67.61013737,Maize,7.1316985104669115,0.3034628915880484
84.0,18.0,46.0,27.08808014,93.42402083,6.781050373,25.32159689,Muskmelon,6.55250788703459,1.0697619209000202
5.0,19.0,25.0,27.3511056,54.43945147,6.441328044,96.27792547,Mango,7.313886831633462,0.2840849079748992
60.0,43.0,44.0,21.01944696,82.95221726,7.416245107,267.9761948,Rice,6.478509642208569,0.07843773949735786
55.0,66.0,22.0,30.91219459,68.79427388,7.747775263,66.63830637,Blackgram,7.170888478512505,0.46388025550537715
93.0,53.0,38.0,26.92995077,81.91411159,7.069172227,267.9761948,Rice,7.170888478512505,0.10049381732990809
81.0,45.0,23.0,19.32666088,68.034493,6.192360003,84.22969177,Maize,8.594339400592892,0.22945187702312164
2.0,123.0,198.0,39.64851881,82.21079946,6.253034534,70.39906054,Grapes,6.803505257608338,0.5631967031980515
0.0,69.0,21.0,25.86928193,61.88321072,7.072923306,36.68284038,Lentil,7.601402334583733,0.7052147994802536
71.0,54.0,35.0,26.63952463,70.95705996,7.311077075,199.3355744,Jute,7.8826922062890254,0.13364159763679181
116.0,56.0,17.0,24.71252544,77.7293114,7.979090365,85.24963302,Cotton,5.69035945432406,0.2898842442090451
88.0,21.0,27.0,24.43011925,66.02411187,7.231166546,181.6368274,Coffee,6.2166061010848646,0.13449981261154204
105.0,93.0,46.0,25.01018457,78.76260938,5.760457558,108.3690513,Banana,6.55250788703459,0.23078715064558408
24.0,33.0,35.0,29.26382931,54.82257868,5.342866119,100.7586226,Mango,7.496097345175956,0.29043498761658987
83.0,29.0,52.0,25.76402693,87.5931128,6.704688865,46.05122728,Watermelon,7.467942332285852,0.5594645017331524
21.0,17.0,15.0,23.98289638,91.5473145,7.455991072,118.4901697,Orange,6.293419278846481,0.20240410186513524
97.0,25.0,50.0,26.22005978,80.90127035,6.093814669,49.08553937,Watermelon,7.518064181233078,0.5341707580518799
40.0,49.0,17.0,31.02215872,45.89239456,6.68727523,53.56783314,MothBeans,8.343077871169383,0.579119163419064
33.0,61.0,24.0,20.04611791,48.93905624,4.603563116,122.4564203,PigeonPeas,8.24301946898925,0.16370001555862074
125.0,39.0,21.0,25.03149561,82.21276599,7.954629324,95.0191318,Cotton,7.550135342488429,0.26343637468770936
129.0,36.0,20.0,23.09595631,84.86275707,6.925412377,71.29581071,Cotton,7.828436359157585,0.3239454895983263
7.0,143.0,195.0,22.96388477,93.58065995,5.85648105,104.6472986,Apple,6.803505257608338,0.2194407794087634
25.0,63.0,20.0,15.78601387,21.14544088,5.502999119,95.17028129,KidneyBeans,7.438971592395862,0.1658712536557355
129.0,38.0,19.0,23.86814008,75.68339729,6.814341946,90.4547185,Cotton,8.281723990411392,0.2638683804799118
22.0,18.0,31.0,30.7645515,47.93791463,5.956027059,90.38503469,Mango,7.0909098220799835,0.3403721822103809
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,Rice,5.860786223465865,0.08653644340962735
26.0,121.0,201.0,22.19109412,90.02575116,6.162034371,112.3126628,Apple,6.7464121285733745,0.19758318932871183
3.0,136.0,204.0,17.5862944,80.84806564,6.334771461,71.4065452,Grapes,6.803505257608338,0.24628406749381795
33.0,134.0,204.0,21.0365275,94.33919546,6.08551916,114.7412734,Apple,8.621733370690162,0.18333880106795652
29.0,70.0,15.0,30.33499674,63.54718862,6.872594461,74.16699119,Blackgram,1.6094379124341003,0.4090094022851503
9.0,25.0,41.0,24.81530144,91.90842992,5.972714857,109.2853418,Pomegranate,7.313886831633462,0.22706889166474942
42.0,60.0,47.0,33.46873719,92.12746225,6.834808348,136.8277041,Papaya,5.993961427306569,0.2446049753425187
96.0,54.0,22.0,25.70196694,61.33450447,6.960358276,83.20711308,Maize,7.467942332285852,0.3088914635483119
29.0,25.0,35.0,28.3575072,91.64509299,5.542873799,160.7306991,Coconut,6.8679744089702925,0.1764286931931581
22.0,18.0,33.0,30.41235793,52.48100602,6.621623545,93.92375879,Mango,6.2166061010848646,0.3237983479213143
21.0,135.0,198.0,23.86087054,94.92048112,5.765015126,105.0241329,Apple,7.048386408721883,0.22719416841505827
8.0,139.0,199.0,29.36947679,81.53996362,6.336426667,66.13442813,Grapes,7.557994958530806,0.4440875594754935
33.0,15.0,8.0,15.83388699,91.68293851,7.651225301,109.7571416,Orange,8.412054873292933,0.14426293139322582
36.0,7.0,37.0,19.8671184,86.35590206,5.782435567,108.3168858,Pomegranate,7.824445930877619,0.1834166321477259
4.0,69.0,19.0,19.25100056,47.70351758,5.374358869,149.063196,PigeonPeas,8.434028950155469,0.12914657055057732
13.0,7.0,43.0,18.20230419,91.12282162,7.013481515,109.6623974,Pomegranate,6.68586094706836,0.16598491935158213
110.0,71.0,54.0,28.67208915,82.20793613,5.725418961,94.37987496,Banana,8.853808274977197,0.30379452355826747
105.0,74.0,45.0,25.14517635,81.38204104,6.098369122,119.218154,Banana,8.160803920954665,0.2109173435774792
35.0,55.0,22.0,30.88883074,52.62696801,8.634929739,55.51932414,MothBeans,7.650168700845001,0.556361793175755
26.0,67.0,16.0,29.10713092,67.90577375,7.17620823,67.83345933,Blackgram,7.601402334583733,0.42909695603326137
9.0,48.0,20.0,29.66461594,84.28187572,6.377568542,56.09542002,MungBean,8.071218539969863,0.5288242056862267
31.0,79.0,75.0,18.8202251,16.1074793,8.204862075,89.73119396,ChickPea,7.244941546337007,0.20974004989047845
41.0,78.0,21.0,25.19857725,60.37332688,6.581313137,70.88787207,Blackgram,6.236369590203704,0.3554709220437923
106.0,21.0,35.0,25.627355,57.04151119,7.428523634,188.5506536,Coffee,8.77971129020447,0.13591761422905416
108.0,36.0,19.0,22.78249615,77.51235009,7.238566893,64.61444234,Cotton,5.831882477283517,0.352591391667408
26.0,18.0,30.0,32.06097197,51.08494181,6.336234624,96.59816497,Mango,7.170888478512505,0.3319004245747112
60.0,46.0,53.0,24.48620746,92.98254537,6.761953186,183.49095,Papaya,7.467942332285852,0.13344640407968641
20.0,29.0,10.0,29.07412717,93.27189064,7.36549204,100.7896871,Orange,6.018593214496234,0.28846331409154036
107.0,42.0,24.0,22.04612876,84.62978302,6.144631795,86.00758678,Cotton,5.802118375377063,0.2563277215744795
8.0,25.0,36.0,19.91330523,94.95031368,6.828522375,104.0277061,Pomegranate,7.601402334583733,0.19142309269939548
17.0,134.0,204.0,39.04071989,80.18393287,6.499604931,73.88467027,Grapes,4.795790545596741,0.5284008136200348
104.0,80.0,54.0,27.09062164,81.33506906,5.879119455,110.1331182,Banana,7.62608275807238,0.24598070117604454
76.0,44.0,17.0,20.41683147,62.5542482,5.855442401,65.27798457,Maize,8.716207971151853,0.3127674912355574
38.0,24.0,33.0,28.28905147,96.96637916,5.973853124,142.9403233,Coconut,6.2166061010848646,0.19790812567737434
25.0,35.0,20.0,28.90245417,43.35365671,8.736337905,71.90018566,MothBeans,7.650168700845001,0.40198024387104475
8.0,38.0,32.0,29.75150773,46.73723302,4.981816523,91.405983,Mango,7.601402334583733,0.3254875310158321
26.0,24.0,34.0,31.27180992,52.23810152,6.811291098,89.74409017,Mango,8.77971129020447,0.3484553674484641
0.0,123.0,204.0,22.02775403,92.96129462,5.790993052,121.1349176,Apple,7.346655163176539,0.1818447931001982
114.0,8.0,52.0,29.34081108,94.5513539,6.419083092,28.22908103,Muskmelon,8.006700845440367,1.0393824382176913
37.0,77.0,20.0,25.93381964,68.70533022,7.080506001,51.02372773,Lentil,7.824445930877619,0.5082697950285041
5.0,21.0,38.0,22.43377991,90.3396556,6.107054808,112.459697,Pomegranate,7.741099090035366,0.19948284146635367
83.0,95.0,50.0,26.51682337,77.79913575,5.50947065,108.8547508,Banana,6.2166061010848646,0.2435982184763223
36.0,143.0,196.0,23.65167552,94.50528753,6.496934492,115.3611268,Apple,6.68586094706836,0.2050229238741258
0.0,25.0,14.0,19.33516809,91.97978938,6.361671475,116.450422,Orange,6.90875477931522,0.16603776745729287
56.0,57.0,48.0,31.56213762,93.0484859,6.506120752,63.62250788,Papaya,6.398594934535208,0.4960844623504828
36.0,65.0,16.0,25.71269843,64.1123333,7.692013657,50.17067771,Lentil,7.972810784121404,0.5125045065865217
129.0,45.0,15.0,25.5308271,80.04662756,5.801047545,99.39557151,Cotton,7.804251383528112,0.2568608108950084
82.0,24.0,26.0,24.31274458,53.57285558,6.089443603,184.4103931,Coffee,8.24301946898925,0.13184042488048683
9.0,17.0,32.0,25.94951662,93.40548703,5.842317989,172.0540491,Coconut,7.244941546337007,0.15082188855322778
13.0,74.0,25.0,24.12192608,61.09533545,6.461618577,44.23629285,Lentil,6.90875477931522,0.5452971874551426
1.0,135.0,203.0,22.77856513,92.70124029,5.624203283,113.7759219,Apple,7.563200592358071,0.20020549820741945
114.0,30.0,51.0,29.24908541,90.06998135,6.069171847,25.93496537,Muskmelon,7.575071699507561,1.127785789625758
39.0,60.0,21.0,34.89814946,63.59948557,6.97297656,64.72797143,Blackgram,7.496097345175956,0.5391509834716366
50.0,58.0,23.0,27.81326852,62.50460464,7.596802025,69.75555541,Blackgram,6.621405651764134,0.3987247804498953
5.0,56.0,24.0,24.80710166,45.01110015,5.023115055,188.4928637,PigeonPeas,8.621733370690162,0.1316076437682342
52.0,73.0,79.0,17.25769499,18.74943955,7.840339389,94.00287214,ChickPea,6.90875477931522,0.18358689043524085
97.0,36.0,45.0,22.2286982,81.85872947,6.939083505,267.9761948,Rice,8.268988209506656,0.08295027181709388
123.0,44.0,21.0,25.78544484,75.00539324,7.641116569,91.39578861,Cotton,8.071218539969863,0.2821294638334946
16.0,73.0,19.0,18.41645629,34.80541039,4.684079249,163.2747473,PigeonPeas,9.890959401958858,0.11279427219099457
27.0,65.0,18.0,20.10993761,23.22323766,5.59503163,73.36386477,KidneyBeans,7.244941546337007,0.2741122986132847
74.0,39.0,23.0,22.6265115,65.77472881,6.78073637,88.17251033,Maize,7.244941546337007,0.25661639226047245
108.0,89.0,53.0,29.12036889,80.18080728,5.908770059,112.3982055,Banana,7.51425465281641,0.2590821513374533
100.0,58.0,41.0,23.17403323,87.88255345,6.658769991,160.6217342,Jute,6.16541785423142,0.14427707024817585
34.0,29.0,8.0,31.87859192,91.15248149,6.450640306,105.3437825,Orange,6.666956792429207,0.30261484029182123
51.0,57.0,55.0,24.70528368,90.14732171,6.676407337,108.4103158,Papaya,9.105090961257085,0.2278868343423932
32.0,12.0,30.0,25.39241091,96.96637916,5.579845008,218.080385,Coconut,7.450660796211539,0.11643601467796215
4.0,59.0,22.0,29.33743412,49.00323081,8.736337905,42.44054315,MothBeans,7.650168700845001,0.691259629015549
83.0,58.0,45.0,25.75528612,83.51827127,5.875345751,245.6626799,Rice,7.601402334583733,0.10484004379271449
40.0,143.0,201.0,24.97256132,82.72828653,6.476757723,66.70016285,Grapes,8.682877107057168,0.3744003050249824
14.0,59.0,22.0,23.82723528,67.89815262,6.76660668,46.90725077,Lentil,7.496097345175956,0.5079648643607845
63.0,58.0,50.0,40.78881819,94.6428898,6.720744449,41.5856585,Papaya,5.638354669333745,0.9808385787660814
50.0,56.0,76.0,20.99502153,19.8601304,7.966605025,73.50734019,ChickPea,8.517393171418904,0.2856180277082043
33.0,75.0,84.0,19.46210401,18.72831993,7.217018459,68.81405149,ChickPea,6.398594934535208,0.2828216561264381
16.0,143.0,204.0,23.71475278,91.53331177,5.631333387,121.8961665,Apple,7.00397413672268,0.19454879885869514
83.0,22.0,54.0,25.89762315,81.96664832,6.277245254,54.49960057,Watermelon,7.826842098158293,0.4751892284418647
